,Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
1120,Dumetella carolinensis,aves,passeriformes,mimidae,1,0,10,22,0.0395,1,0,0,0,13,3,12,0,0,0,1,1,0,0,0,1,0,0,1,1
1121,Phoeniconaias minor,aves,phoenicopteriformes,phoenicopteridae,0,0,50,121.0318859,1.5,1,0,2,0,28,1,84,1,0,1,1,0,0,0,0,0,1,0,1,1
1122,Amazona oratrix,aves,psittaciformes,psittacidae,0,1,80,40.5,0.550191176,1,0,2,0,27,2.5,70,0,0,0,0,0,0,0,0,0,0,0,0,1
1123,Gyps rueppelli,aves,accipitriformes,accipitridae,0,1,45,94,7.5,1,0,1,0,55,1,150,1,0,0,0,0,0,0,0,0,1,0,1,1
1124,Phoenicopterus chilensis,aves,phoenicopteriformes,phoenicopteridae,0,0,45,121.0318859,2.5,1,0,1,0,28.5,1,67.5,0,0,0,0,0,0,0,0,0,1,1,1,0
1125,Gygis alba,aves,charadriiformes,laridae,1,0,17,30.5,0.1155,1,0,1,0,36,1,48,1,1,1,0,1,0,0,0,0,0,0,0,1
1126,Calyptorhynchus banksii,aves,psittaciformes,cacatuidae,0,0,37.5,60,0.7675,1,0,2,0,29,1.5,90,0,0,0,0,1,0,0,0,0,1,0,1,1
1127,Neophron percnopterus,aves,accipitriformes,accipitridae,0,1,33.5,64,1.5,0,0,1,0,42,2,120,1,0,1,1,0,0,0,0,0,1,0,1,0
1128,Grus virgo,aves,gruiformes,gruidae,2,0,45,92.5,2.5,1,0,0,0,28,2,60,0,0,1,0,0,0,0,0,1,1,0,1,1
1129,Amazona autumnalis,aves,psittaciformes,psittacidae,0,0,77.5,33.5,0.3995,1,0,2,0,26,3.5,60,0,0,0,0,0,0,0,0,0,0,0,0,1
1130,Ciconia ciconia,aves,ciconiiformes,ciconiidae,2,0,27.5,107.5,3,1,0,1,0,33.5,3.5,63,1,0,1,1,0,0,0,0,1,1,0,1,1
1131,Paradisaea apoda,aves,passeriformes,paradisaeidae,0,0,17.5,39,0.074056122,0,0,0,1,13.99456522,7,28.70652174,0,0,1,0,1,0,0,0,0,0,0,0,1
1132,Spheniscus demersus,aves,sphenisciformes,spheniscidae,0,1,12.5,82.5,3.5,1,0,1,0,40,2,120,1,0,0,0,0,0,0,0,0,0,0,1,0
1133,Sarcoramphus papa,aves,accipitriformes,cathartidae,0,0,32.5,74,3,1,0,1,0,56.5,1,240,0,0,0,0,0,0,0,0,0,1,0,0,1
1134,Balearica pavonina,aves,gruiformes,gruidae,0,1,23.5,75.15384615,3,1,0,0,0,29.5,2.5,80,1,0,0,0,0,0,0,0,0,0,0,0,1
1135,Cicinnurus regius,aves,passeriformes,paradisaeidae,1,0,17.5,17.5,0.074056122,0,0,2,1,17,4.668367347,14,0,0,1,0,1,0,0,0,0,0,0,0,1
1136,Anodorhynchus leari,aves,psittaciformes,psittacidae,1,1,45,72.5,0.945,1,0,2,0,27,1.5,90,0,0,0,0,0,0,0,0,0,1,0,0,1
1137,Streptopelia decaocto,aves,columbiformes,columbidae,2,0,16,29.5,0.1825,1,0,2,0,14,2,24,1,0,1,1,0,0,0,0,1,0,0,1,1
1138,Casuarius casuarius,aves,casuariiformes,casuariidae,0,1,26,148.5,43.5,0,0,2,1,50,4,270,0,0,1,0,1,0,0,0,0,0,0,0,1
1139,Corythornis cristatus,aves,coraciiformes,alcedinidae,1,0,7,13,0.0155,0,0,1,0,15,4.5,38,1,0,1,0,0,0,0,0,0,1,0,1,1
1140,Sterna paradisaea,aves,charadriiformes,laridae,0,0,20,34.5,0.1065,1,0,1,0,21.5,2.5,24.5,1,1,1,1,1,0,0,0,0,0,0,0,0
1141,Pelecanus erythrorhynchos,aves,pelecaniformes,pelecanidae,2,0,26,155,8,1,0,1,0,32.5,2,22.5,0,0,0,0,0,0,0,0,1,1,0,0,0
1142,Sternula nereis,aves,charadriiformes,laridae,0,1,17,25,0.07,1,0,1,0,21,1.5,30,0,0,0,0,1,0,0,0,0,0,0,1,0
1143,Cardinalis cardinalis,aves,passeriformes,cardinalidae,1,0,15,22,0.049,1,0,2,0,12,3,38.5,0,0,0,0,0,0,0,0,1,1,0,1,1
1144,Cygnus cygnus,aves,anseriformes,anatidae,1,0,22.5,152.5,9.5,1,0,2,0,35,4.5,365,0,0,1,1,0,0,0,0,1,0,1,1,0
1145,Phalacrocorax auritus,aves,suliformes,phalacrocoracidae,2,0,14,80,1.5,1,0,1,0,26.5,4,70,0,0,0,1,0,0,0,0,1,1,0,1,1
1146,Grus canadensis,aves,gruiformes,gruidae,2,0,21,75.15384615,4,1,0,0,0,30.5,2,285,0,0,1,1,0,0,0,0,1,1,1,1,0
1147,Ceryle rudis,aves,coraciiformes,alcedinidae,1,0,4,27,0.085,1,0,1,0,18,4.5,21,1,0,1,0,0,0,0,0,0,1,0,1,1
1148,Passerina ciris,aves,passeriformes,cardinalidae,0,0,12,13,0.016,1,0,0,0,11.5,3.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,Ara chloropterus,aves,psittaciformes,psittacidae,0,0,45,82.5,1.379,1,0,2,0,28,2.5,105,0,0,0,0,0,0,0,0,0,0,0,0,1
1150,Coragyps atratus,aves,accipitriformes,cathartidae,2,0,17.5,65,1.5,1,0,1,0,41.5,2,240,0,0,0,0,0,0,0,0,0,1,0,1,1
