,Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
499,Blastocerus dichotomus,mammalia,artiodactyla,cervidae,0.0,1.0,10.0,176.5,102.5,0,0,2.0,,271.0,1.5,150.0,0,0,0,0,0,0,0,0,0,0,0,0,1
500,Helarctos malayanus,mammalia,carnivora,ursidae,0.0,1.0,30.0,135.0,53.5,0,1,0.0,,134.5,1.5,730.0,0,0,1,0,0,0,0,0,0,0,0,0,1
501,Hylobates moloch,mammalia,primates,hylobatidae,0.0,1.0,35.0,54.5,6.0,1,0,2.0,0.0,225.0,1.0,2920.0,0,0,1,0,0,0,0,0,0,0,0,0,1
502,Genus Nomascus,mammalia,primates,hylobatidae,0.0,,30.0,,8.5,1,0,2.0,0.0,210.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,1
503,Eulemur coronatus,mammalia,primates,lemuridae,0.0,1.0,28.0,33.5,2.0,1,0,2.0,1.0,125.0,1.5,165.0,1,0,0,0,0,0,0,0,0,0,0,0,1
504,Erythrocebus patas,mammalia,primates,cercopithecidae,0.0,0.0,19.5,74.0,11.5,1,0,0.0,1.0,150.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,1
505,Pseudorca crassidens,mammalia,artiodactyla,delphinidae,,,60.0,550.0,1000.0,1,1,1.0,1.0,465.0,1.0,630.0,1,0,1,1,1,0,0,0,0,0,0,1,1
506,Tarsius spectrum,mammalia,primates,tarsiidae,0.0,1.0,13.5,11.5,0.116,1,1,0.0,0.0,180.0,1.0,80.0,0,0,1,0,0,0,0,0,0,0,0,0,1
507,Stenella attenuata,mammalia,artiodactyla,delphinidae,,0.0,45.0,150.0,120.0,1,1,1.0,,330.0,1.0,547.5,1,0,1,0,1,0,0,0,0,0,0,1,1
508,Varecia rubra,mammalia,primates,lemuridae,0.0,1.0,17.5,53.0,3.0,1,0,2.0,1.0,96.5,6.0,120.0,1,0,0,0,0,0,0,0,0,0,0,1,1
509,Sapajus apella,mammalia,primates,cebidae,0.0,0.0,35.0,44.5,2.5,1,0,0.0,1.0,155.0,1.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,1
510,Macropus parma,mammalia,diprotodontia,macropodidae,,0.0,10.5,0.0,4.0,0,1,2.0,1.0,35.0,1.0,300.0,0,0,0,0,1,0,0,0,0,0,0,1,1
511,Propithecus diadema,mammalia,primates,indriidae,0.0,1.0,25.0,500.0,6.0,1,0,2.0,1.0,180.0,1.5,730.0,1,0,0,0,0,0,0,0,0,0,0,1,1
512,Bos javanicus,mammalia,artiodactyla,bovidae,0.0,1.0,21.0,250.0,650.0,1,1,2.0,1.0,270.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
513,Petauroides volans,mammalia,diprotodontia,pseudocheiridae,0.0,1.0,15.0,41.0,0.3005,0,1,2.0,1.0,,1.0,270.0,0,0,0,0,1,0,0,0,0,0,0,1,0
514,Sigmodon hispidus,mammalia,rodentia,cricetidae,2.0,0.0,5.5,294.5,0.1625,0,1,2.0,1.0,27.0,6.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,0
515,Rusa timorensis,mammalia,artiodactyla,cervidae,0.0,1.0,17.5,163.5,117.0,1,1,2.0,1.0,240.0,1.5,210.0,0,0,1,0,0,0,0,0,0,0,0,0,1
516,Arctocephalus galapagoensis,mammalia,carnivora,otariidae,0.0,1.0,22.0,100.0,46.0,1,1,1.0,1.0,360.0,1.0,912.5,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Macropus agilis,mammalia,diprotodontia,macropodidae,0.0,0.0,12.5,78.5,18.0,0,1,2.0,,30.0,1.0,330.0,0,0,0,0,1,0,0,0,0,0,0,0,1
518,Lagenorhynchus obliquidens,mammalia,artiodactyla,delphinidae,,0.0,40.0,200.0,175.0,1,1,1.0,1.0,345.0,1.0,,0,0,1,0,0,0,0,0,1,0,0,1,0
519,Bettongia gaimardi,mammalia,diprotodontia,potoroidae,,0.0,7.5,32.0,1.5,0,1,0.0,1.0,21.0,1.0,165.0,0,0,0,0,1,0,0,0,0,0,0,1,0
520,Lagenorhynchus acutus,mammalia,artiodactyla,delphinidae,,0.0,24.5,200.0,215.0,1,0,1.0,,300.0,1.0,540.0,0,0,1,1,0,0,0,0,1,0,0,1,0
521,Talpa europaea,mammalia,eulipotyphla,talpidae,1.0,0.0,4.0,13.5,0.1,0,1,0.0,,31.5,4.5,31.5,0,0,1,1,0,0,0,0,0,0,0,1,0
522,Urocitellus brunneus,mammalia,rodentia,sciuridae,0.0,1.0,5.0,233.5,0.1995,1,0,2.0,1.0,51.0,4.5,,0,0,0,0,0,0,0,0,1,0,0,1,0
523,Neotamias umbrinus,mammalia,rodentia,sciuridae,1.0,0.0,2.0,22.0,0.0625,0,0,0.0,1.0,30.0,4.5,45.0,0,0,0,0,0,0,0,0,1,0,0,1,0
524,Callorhinus ursinus,mammalia,carnivora,otariidae,0.0,1.0,26.0,150.0,163.0,0,1,1.0,1.0,357.0,1.0,120.0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,Sotalia fluviatilis,mammalia,artiodactyla,delphinidae,,,35.0,150.0,37.5,1,0,1.0,1.0,315.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
526,Otospermophilus beecheyi,mammalia,rodentia,sciuridae,1.0,0.0,8.0,,0.509,1,0,2.0,1.0,30.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
527,Microtus ochrogaster,mammalia,rodentia,cricetidae,1.0,0.0,2.0,152.5,0.05,1,0,2.0,0.0,21.0,3.5,17.5,0,0,0,0,0,0,0,0,1,1,0,1,0
528,Arctocephalus australis,mammalia,carnivora,otariidae,2.0,0.0,21.0,150.0,115.0,1,1,1.0,1.0,300.0,1.0,270.0,0,0,0,0,0,0,0,0,0,0,0,1,0
529,Phodopus roborovskii,mammalia,rodentia,cricetidae,1.0,0.0,3.0,4.5,0.0225,0,1,0.0,,21.0,6.0,20.0,0,0,1,1,0,0,0,0,0,0,0,1,0
530,Marmota himalayana,mammalia,rodentia,sciuridae,,0.0,15.0,572.5,6.5,1,0,2.0,0.0,30.0,6.5,,0,0,1,0,0,0,0,0,0,0,0,1,0
531,Nasua nasua,mammalia,carnivora,procyonidae,0.0,0.0,10.5,99.0,4.5,1,0,0.0,1.0,77.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
532,Pygathrix nemaeus,mammalia,primates,cercopithecidae,0.0,1.0,25.0,57.5,9.5,1,0,2.0,1.0,177.5,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
533,Dendrolagus bennettianus,mammalia,diprotodontia,macropodidae,1.0,0.0,17.5,72.5,11.0,0,1,2.0,1.0,,1.0,730.0,0,0,0,0,1,0,0,0,0,0,0,0,1
534,Genus Notoryctes,mammalia,notoryctemorphia,notoryctidae,1.0,0.0,1.0,15.0,0.05,0,0,0.0,,,1.5,,0,0,0,0,1,0,0,0,0,1,0,0,0
535,Cercartetus nanus,mammalia,diprotodontia,burramyidae,0.0,0.0,6.0,8.0,0.029,0,1,2.0,1.0,30.0,4.0,62.5,0,0,0,0,1,0,0,0,0,0,0,1,0
536, Balaenoptera borealis,mammalia,artiodactyla,balaenopteridae,,1.0,62.5,1500.0,22500.0,1,0,1.0,1.0,360.0,1.0,225.0,1,1,1,1,1,0,0,0,1,0,0,1,0
537,Urocyon littoralis,mammalia,carnivora,canidae,2.0,0.0,6.0,49.0,1.5,0,1,0.0,0.0,56.5,3.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
538,Colobus guereza,mammalia,primates,cercopithecidae,,0.0,24.5,59.0,10.0,1,0,2.0,1.0,158.0,1.0,350.0,1,0,0,0,0,0,0,0,0,1,0,1,1
539,Isoodon auratus,mammalia,peramelemorphia,peramelidae,0.0,1.0,2.5,35.0,0.4575,0,1,0.0,,12.0,2.5,56.0,0,0,0,0,1,0,0,0,0,0,0,0,1
540,Connochaetes gnou,mammalia,artiodactyla,bovidae,2.0,0.0,20.0,195.0,133.5,1,0,2.0,1.0,240.0,1.0,365.0,1,0,0,0,0,0,0,0,0,0,0,0,1
541,Delphinus capensis,mammalia,artiodactyla,delphinidae,,,40.0,150.0,115.0,1,0,1.0,,315.0,1.0,495.0,1,0,1,0,0,0,0,0,0,0,0,1,1
542,Martes gwatkinsii,mammalia,carnivora,mustelidae,1.0,1.0,,60.0,2.0,1,0,0.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1
543,Perodicticus potto,mammalia,primates,lorisidae,1.0,0.0,26.0,34.5,0.3005,0,1,2.0,,199.0,1.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
544,Erignathus barbatus,mammalia,carnivora,phocidae,,0.0,31.0,200.0,315.0,0,0,1.0,1.0,330.0,1.0,21.0,0,0,1,1,0,0,0,0,1,0,1,0,0
545,Pusa hispida,mammalia,carnivora,phocidae,,0.0,27.5,100.0,80.0,0,0,1.0,1.0,270.0,1.0,42.0,0,0,1,1,0,0,0,0,1,0,1,0,0
546,Microcebus rufus,mammalia,primates,cheirogaleidae,0.0,1.0,10.5,12.0,0.0685,0,1,2.0,1.0,60.0,2.0,60.0,1,0,0,0,0,0,0,0,0,0,0,1,1
547,Tolypeutes matacus,mammalia,cingulata,chlamyphoridae,0.0,0.0,36.0,24.5,1.0,0,0,0.0,,,1.0,72.0,0,0,0,0,0,0,0,0,0,0,0,1,1
548,Kogia sima,mammalia,artiodactyla,kogiidae,,,22.0,200.0,202.5,1,0,1.0,,300.0,1.0,365.0,1,0,1,1,1,0,0,0,1,0,0,1,1
549,Trichechus manatus,mammalia,sirenia,trichechidae,0.0,1.0,44.0,300.0,400.0,0,1,2.0,1.0,360.0,1.0,730.0,0,0,0,0,0,0,0,0,0,0,0,0,1
550,Muntiacus reevesi,mammalia,artiodactyla,cervidae,0.0,0.0,14.0,0.0,14.0,0,0,0.0,1.0,214.5,1.5,180.0,0,0,1,0,0,0,0,0,0,0,0,1,1
551,Catagonus wagneri,mammalia,artiodactyla,tayassuidae,0.0,1.0,9.0,106.5,36.5,1,0,0.0,1.0,150.0,2.5,,0,0,0,0,0,0,0,0,0,1,0,1,1
552,Sminthopsis douglasi,mammalia,dasyuromorphia,dasyuridae,0.0,0.0,2.5,200.0,0.055,0,1,3.0,,13.0,8.0,,0,0,0,0,1,0,0,0,0,1,0,0,0
553,Xerospermophilus mohavensis,mammalia,rodentia,sciuridae,0.0,0.0,6.0,220.0,0.1075,0,0,2.0,1.0,30.0,6.5,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0
554,Chaetophractus vellerosus,mammalia,cingulata,chlamyphoridae,1.0,0.0,16.0,342.0,0.129,0,1,0.0,,67.5,2.0,55.0,0,0,0,0,0,0,0,0,0,1,0,1,1
555,Cynomys parvidens,mammalia,rodentia,sciuridae,0.0,1.0,8.0,33.0,0.178,1,0,2.0,1.0,29.5,4.0,38.5,0,0,0,0,0,0,0,0,0,1,0,1,0
556,Ovis dalli,mammalia,artiodactyla,bovidae,1.0,0.0,16.0,154.0,64.0,1,0,2.0,1.0,175.0,1.0,120.0,0,0,0,0,0,0,0,0,1,0,1,0,0
557,Vulpes rueppellii,mammalia,carnivora,canidae,1.0,0.0,9.5,70.0,3.0,1,1,0.0,0.0,52.5,2.5,120.0,1,0,1,0,0,0,0,0,0,1,0,0,1
558,Lycalopex griseus,mammalia,carnivora,canidae,1.0,0.0,,87.5,3.5,0,1,0.0,0.0,60.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
559,Xerospermophilus spilosoma,mammalia,rodentia,sciuridae,1.0,0.0,2.5,219.0,0.1805,1,0,2.0,,24.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
560,Cystophora cristata,mammalia,carnivora,phocidae,,1.0,32.5,200.0,250.0,0,0,1.0,1.0,245.0,1.0,8.5,0,0,1,1,0,0,0,0,1,0,1,0,0
561,Elaphurus davidianus,mammalia,artiodactyla,cervidae,,1.0,18.0,200.0,167.5,1,0,2.0,1.0,270.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
562,Choloepus hoffmanni,mammalia,pilosa,megalonychidae,,0.0,27.5,63.0,5.5,0,1,2.0,1.0,366.0,1.0,225.0,0,0,0,0,0,0,0,0,0,0,0,0,1
563,Tamandua mexicana,mammalia,pilosa,myrmecophagidae,,0.0,9.0,116.0,4.0,0,1,0.0,,160.0,1.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
564,Cyclopes didactylus,mammalia,pilosa,cyclopedidae,,0.0,2.0,40.5,0.2875,0,1,0.0,,135.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
565,Eubalaena glacialis,mammalia,artiodactyla,balaenidae,,1.0,75.0,1450.0,55000.0,1,0,1.0,1.0,375.0,1.0,365.0,1,1,1,1,1,1,1,1,1,0,0,1,0
566,Procyon pygmaeus,mammalia,carnivora,procyonidae,0.0,1.0,10.5,70.0,3.5,0,1,0.0,1.0,64.0,3.5,300.0,0,0,0,0,0,0,0,0,0,0,0,0,1
567,Glironia venusta,mammalia,didelphimorphia,didelphidae,,0.0,1.5,182.5,0.225,0,1,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Micromys minutus,mammalia,rodentia,muridae,1.0,0.0,3.0,65.0,0.0075,1,1,0.0,,17.5,5.5,15.5,0,0,1,1,0,0,0,0,0,0,0,1,1
569,Notomys alexis,mammalia,rodentia,muridae,1.0,0.0,2.0,105.0,0.035,1,1,0.0,1.0,39.5,3.5,28.0,0,0,0,0,1,0,0,0,0,1,0,0,0
570,Hyperoodon ampullatus,mammalia,artiodactyla,ziphiidae,,,40.0,800.0,6650.0,1,0,1.0,1.0,360.0,1.0,360.0,1,0,0,1,0,0,0,0,1,0,0,1,0
571,Canis lupus crassodon,mammalia,carnivora,canidae,,,8.0,150.0,40.0,1,1,1.0,,61.5,5.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
572,Pecari tajacu,mammalia,artiodactyla,tayassuidae,1.0,0.0,20.0,100.0,21.5,1,0,2.0,1.0,150.0,3.0,75.0,0,0,0,0,0,0,0,0,0,1,0,1,1
573,Mustela itatsi,mammalia,carnivora,mustelidae,0.0,0.0,5.0,28.5,0.3,0,1,1.0,1.0,30.0,7.0,56.0,0,0,1,0,0,0,0,0,0,0,0,1,0
574,Neotamias townsendii,mammalia,rodentia,sciuridae,1.0,0.0,4.5,30.0,0.089,0,0,0.0,,28.0,4.5,90.0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,Mandrillus leucophaeus,mammalia,primates,cercopithecidae,,1.0,29.0,687.0,31.0,1,0,0.0,,180.5,1.0,465.0,1,0,0,0,0,0,0,0,0,0,0,0,1
576,Potamochoerus porcus,mammalia,artiodactyla,suidae,0.0,0.0,17.5,122.5,80.0,1,1,0.0,0.0,120.0,3.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
577,Pteropus dasymallus,mammalia,chiroptera,pteropodidae,0.0,1.0,17.0,221.0,0.45,1,1,2.0,,150.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
578,Lagenorhynchus albirostris,mammalia,artiodactyla,delphinidae,,0.0,40.0,250.0,267.0,1,0,1.0,,345.0,1.0,365.0,0,0,1,1,0,0,0,0,1,0,0,1,0
579,Macaca arctoides,mammalia,primates,cercopithecidae,0.0,1.0,,56.5,8.5,1,0,2.0,1.0,177.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
580,Apodemus flavicollis,mammalia,rodentia,muridae,1.0,0.0,18.0,111.0,0.0355,0,1,0.0,,23.0,6.5,21.0,0,0,1,1,0,0,0,0,1,1,0,1,0
581,Physeter macrocephalus,mammalia,artiodactyla,physeteridae,,1.0,70.0,1450.0,26000.0,1,0,1.0,1.0,450.0,1.0,730.0,1,1,1,1,1,0,0,0,1,0,0,1,1
582,Ammospermophilus harrisii,mammalia,rodentia,sciuridae,,0.0,6.5,23.5,0.125,0,0,0.0,,30.0,6.0,49.0,0,0,0,0,0,0,0,0,0,1,0,1,0
583,Berardius bairdii,mammalia,artiodactyla,ziphiidae,,,70.0,1250.0,14.0,1,0,1.0,,435.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
584,Capricornis crispus,mammalia,artiodactyla,bovidae,2.0,0.0,22.5,,37.5,1,0,2.0,0.0,215.0,1.0,547.5,0,0,1,0,0,0,0,0,0,0,0,1,0
585,Loris lydekkerianus,mammalia,primates,lorisidae,0.0,0.0,17.5,23.5,0.235,1,1,3.0,1.0,150.0,1.5,150.0,0,0,1,0,0,0,0,0,0,1,0,0,1
586,Macropus parryi,mammalia,diprotodontia,macropodidae,1.0,0.0,10.0,,16.5,1,0,2.0,1.0,36.0,1.0,540.0,0,0,0,0,1,0,0,0,0,0,0,1,0
587,Propithecus coquereli,mammalia,primates,indriidae,0.0,1.0,27.5,46.0,3.5,1,0,2.0,1.0,162.0,1.0,180.0,1,0,0,0,0,0,0,0,0,0,0,1,1
588,Trachypithecus francoisi,mammalia,primates,cercopithecidae,0.0,1.0,26.0,55.5,6.0,1,0,2.0,1.0,195.0,1.0,730.0,0,0,1,0,0,0,0,0,0,0,0,0,1
589,Petaurista petaurista,mammalia,rodentia,sciuridae,0.0,0.0,16.0,42.0,1.75,0,1,2.0,,,1.5,60.0,0,0,1,0,0,0,0,0,0,0,0,0,1
590,Loris tardigradus,mammalia,primates,lorisidae,0.0,1.0,17.5,14.0,0.1375,1,1,3.0,1.0,170.5,1.5,185.0,0,0,1,0,0,0,0,0,0,0,0,0,1
591,Peromyscus gossypinus,mammalia,rodentia,cricetidae,1.0,0.0,4.5,180.0,0.0425,0,1,0.0,,26.5,7.0,22.5,0,0,0,0,0,0,0,0,0,0,0,1,0
592,Eubalaena australis,mammalia,artiodactyla,balaenidae,2.0,0.0,75.0,1350.0,60000.0,1,0,1.0,1.0,345.0,1.0,365.0,1,1,0,0,1,0,0,0,1,0,0,1,0
593,Tenrec ecaudatus,mammalia,afrosoricida,tenrecidae,1.0,0.0,5.5,32.5,1.5,0,1,0.0,1.0,55.0,17.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
594,Gazella subgutturosa,mammalia,artiodactyla,bovidae,0.0,1.0,16.0,1100.0,30.0,1,0,2.0,1.0,165.0,1.5,180.0,0,0,1,0,0,0,0,0,0,1,0,1,1
595,Hylochoerus meinertzhageni,mammalia,artiodactyla,suidae,0.0,0.0,11.5,150.0,187.5,1,1,2.0,,151.0,6.5,63.0,1,0,0,0,0,0,0,0,0,0,0,0,1
596,Trachypithecus cristatus,mammalia,primates,cercopithecidae,0.0,0.0,31.0,52.0,5.5,1,0,2.0,1.0,190.5,1.0,540.0,0,0,1,0,0,0,0,0,0,0,0,0,1
597,Balaenoptera bonaerensis,mammalia,artiodactyla,balaenopteridae,,,50.0,950.0,7000.0,0,0,1.0,1.0,315.0,1.0,730.0,1,1,0,0,1,0,0,0,1,0,1,1,1
598,Tremarctos ornatus,mammalia,carnivora,ursidae,0.0,1.0,28.0,160.0,117.5,0,1,2.0,1.0,6.5,2.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
599,Syncerus caffer,mammalia,artiodactyla,bovidae,0.0,0.0,20.0,200.0,125.5,1,1,2.0,1.0,330.0,1.0,547.5,1,0,0,0,0,0,0,0,0,0,0,0,1
600,Cricetomys gambianus,mammalia,rodentia,nesomyidae,1.0,0.0,4.5,0.0,1.0,1,1,0.0,0.0,31.0,6.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1
601,Onychogalea fraenata,mammalia,diprotodontia,macropodidae,1.0,1.0,9.0,100.0,6.0,0,1,2.0,1.0,24.0,1.0,120.0,0,0,0,0,1,0,0,0,0,1,0,0,0
602,Ammospermophilus leucurus,mammalia,rodentia,sciuridae,1.0,0.0,5.0,213.5,0.1065,0,0,0.0,,32.5,9.5,,0,0,0,0,0,0,0,0,0,1,0,1,0
603,Galerella sanguinea,mammalia,carnivora,herpestidae,1.0,0.0,10.0,33.5,0.5875,0,0,0.0,1.0,61.0,3.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
604,Neotamias quadrivittatus,mammalia,rodentia,sciuridae,1.0,0.0,3.0,121.0,0.062,1,0,2.0,0.0,44.5,6.5,45.0,0,0,0,0,0,0,0,0,0,0,0,1,0
605,Muscardinus avellanarius,mammalia,rodentia,gliridae,,0.0,4.5,7.5,0.0185,0,1,2.0,,24.0,4.0,35.0,0,0,1,1,0,0,0,0,1,0,0,1,0
606,Globicephala macrorhynchus,mammalia,artiodactyla,delphinidae,,,52.5,400.0,,1,1,1.0,1.0,450.0,1.0,1095.0,1,0,1,1,1,0,0,0,0,0,0,1,1
607,Xerus erythropus,mammalia,rodentia,sciuridae,1.0,0.0,4.0,25.5,0.5,1,0,0.0,1.0,71.0,3.0,,1,0,0,0,0,0,0,0,0,1,0,0,1
608,Capra falconeri,mammalia,artiodactyla,bovidae,2.0,0.0,11.5,159.0,71.0,1,0,2.0,1.0,152.5,1.5,180.0,0,0,1,0,0,0,0,0,0,0,0,1,1
609,Lagidium viscacia,mammalia,rodentia,chinchillidae,1.0,0.0,19.0,396.0,3.0,1,0,2.0,,130.0,1.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,1
610,Procyon cancrivorus,mammalia,carnivora,procyonidae,0.0,0.0,14.0,60.5,7.0,0,1,0.0,1.0,66.5,4.5,240.0,0,0,0,0,0,0,0,0,0,0,0,0,1
611,Delphinus delphis,mammalia,artiodactyla,delphinidae,,0.0,28.5,198.0,118.0,1,0,1.0,,315.0,1.0,,1,1,1,1,1,1,1,1,0,0,0,1,1
612,Urocitellus columbianus,mammalia,rodentia,sciuridae,1.0,0.0,2.5,367.5,0.576,1,0,2.0,,24.0,4.5,,0,0,0,0,0,0,0,0,1,0,0,1,0
613,Marmota olympus,mammalia,rodentia,sciuridae,0.0,0.0,4.0,71.0,7.0,1,0,2.0,1.0,28.0,3.5,730.0,0,0,0,0,0,0,0,0,1,0,0,1,0
614,Pseudomys fieldi,mammalia,rodentia,muridae,1.0,1.0,2.0,100.0,0.0455,0,1,2.0,,28.0,4.0,28.0,0,0,0,0,1,0,0,0,0,1,0,0,0
615,Ceratotherium simum simum,mammalia,perissodactyla,rhinocerotidae,2.0,0.0,40.0,350.0,,1,0,2.0,,480.0,1.0,912.5,1,0,0,0,0,0,0,0,0,0,0,0,1
616,Gazella cuvieri,mammalia,artiodactyla,bovidae,0.0,1.0,18.0,100.0,25.0,1,1,2.0,1.0,180.0,1.5,,1,0,0,0,0,0,0,0,0,1,0,1,0
617,Paguma larvata,mammalia,carnivora,viverridae,0.0,0.0,15.0,63.5,4.5,0,1,0.0,1.0,,2.5,,0,0,1,0,0,0,0,0,0,0,0,1,1
618,Tursiops aduncus,mammalia,artiodactyla,delphinidae,,,40.0,200.0,230.0,1,0,1.0,1.0,360.0,1.0,1825.0,1,0,1,0,1,0,0,0,0,0,0,1,1
619,Mustela sibirica,mammalia,carnivora,mustelidae,1.0,0.0,5.0,32.0,0.59,0,1,1.0,1.0,39.5,7.0,,0,0,1,0,0,0,0,0,0,0,0,1,1
620,Lagostrophus fasciatus,mammalia,diprotodontia,macropodidae,1.0,1.0,6.0,425.0,2.0,1,1,2.0,,,1.5,270.0,0,0,1,0,1,0,0,0,0,1,0,0,0
621,Steno bredanensis,mammalia,artiodactyla,delphinidae,,0.0,30.0,200.0,122.5,1,0,1.0,,100.0,1.0,60.0,1,0,1,1,1,0,0,0,0,0,0,1,1
622,Martes zibellina,mammalia,carnivora,mustelidae,2.0,0.0,13.0,45.5,0.3505,0,0,0.0,,271.5,4.0,49.0,0,0,1,1,0,0,0,0,1,0,1,1,0
623,Taurotragus derbianus,mammalia,artiodactyla,bovidae,0.0,1.0,22.5,255.0,150.5,1,1,2.0,1.0,270.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,0,1
624,Alcelaphus buselaphus,mammalia,artiodactyla,bovidae,0.0,0.0,13.5,225.0,150.0,1,0,2.0,1.0,255.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
625,Eulemur rufifrons,mammalia,primates,lemuridae,0.0,0.0,22.5,41.5,2.0,1,0,,1.0,120.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,1,1
626,Viverra tangalunga,mammalia,carnivora,viverridae,1.0,0.0,11.5,64.0,3.5,0,1,0.0,,,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
627,Oryx beisa,mammalia,artiodactyla,bovidae,0.0,1.0,18.0,175.0,79.0,1,0,2.0,,270.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,1
628,Peponocephala electra,mammalia,artiodactyla,delphinidae,,0.0,25.0,300.0,200.0,1,0,1.0,,360.0,1.0,,1,0,1,0,1,0,0,0,0,0,0,1,1
629,Balaenoptera brydei,mammalia,artiodactyla,balaenopteridae,,,60.0,1500.0,25000.0,0,0,1.0,,345.0,1.0,180.0,1,0,1,1,1,0,0,0,0,0,0,1,1
630,Capra sibirica,mammalia,artiodactyla,bovidae,,0.0,16.0,,82.0,1,0,2.0,1.0,175.0,1.0,180.0,0,0,1,0,0,0,0,0,1,1,0,1,0
631,Caperea marginata,mammalia,artiodactyla,cetotheriidae,,,50.0,600.0,3.0,0,0,1.0,,330.0,1.0,270.0,1,0,0,0,1,0,0,0,1,0,0,1,0
632,Dendrolagus lumholtzi,mammalia,diprotodontia,macropodidae,,0.0,15.0,565.0,6.0,0,1,2.0,1.0,45.0,1.0,330.0,0,0,0,0,1,0,0,0,0,0,0,0,1
633,Semnopithecus priam,mammalia,primates,cercopithecidae,0.0,0.0,,67.5,15.5,1,0,2.0,,180.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
634,Boselaphus tragocamelus,mammalia,artiodactyla,bovidae,1.0,0.0,15.5,150.0,194.0,1,0,2.0,,255.0,1.5,300.0,0,0,1,0,0,0,0,0,0,0,0,0,1
635,Manis javanica,mammalia,pholidota,manidae,0.0,1.0,,52.5,10.0,0,1,0.0,1.0,130.0,1.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
636,Mico argentatus,mammalia,primates,callitrichidae,0.0,0.0,16.0,23.0,0.35,1,0,0.0,0.0,142.5,2.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,1
637,Oryx dammah,mammalia,artiodactyla,bovidae,,1.0,20.0,190.0,150.5,1,1,2.0,,270.0,1.0,98.0,1,0,0,0,0,0,0,0,0,1,0,0,1
638,Atilax paludinosus,mammalia,carnivora,herpestidae,0.0,0.0,17.0,49.5,2.5,0,0,0.0,,74.5,2.5,60.0,1,0,0,0,0,0,0,0,0,0,0,0,1
639,Capra pyrenaica,mammalia,artiodactyla,bovidae,2.0,0.0,14.0,120.0,57.5,1,0,2.0,1.0,164.5,1.5,,0,0,0,1,0,0,0,0,0,0,0,1,0
640,Cercocebus torquatus,mammalia,primates,cercopithecidae,0.0,1.0,22.0,56.0,8.5,1,0,0.0,,170.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
641,Semnopithecus johnii,mammalia,primates,cercopithecidae,0.0,1.0,,69.0,11.5,1,0,2.0,,200.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
642,Balaena mysticetus,mammalia,artiodactyla,balaenidae,2.0,0.0,100.0,1600.0,55000.0,1,0,1.0,1.0,405.0,1.0,360.0,0,0,0,0,0,0,0,0,1,0,1,0,0
